,log2FoldChange,AveExpr,t,P.Value,padj,B
8386,-0.642320536,-1.693927288,-3.951993183,0.000356202,0.002302857,-1.009525475
35662,-1.139851488,-0.417851307,-3.951778492,0.000356422,0.002303936,-1.010127869
4654,-0.519334425,0.69342933,-3.951714915,0.000356488,0.002304009,-1.010306254
37017,-0.409827381,0.323872549,-3.951457147,0.000356753,0.002305376,-1.011029494
38127,-0.486438492,0.057812908,-3.951272826,0.000356943,0.002306254,-1.011546648
38139,-0.513348512,0.158384395,-3.951110081,0.000357111,0.002306988,-1.012003259
2671,-1.630982639,1.07630433,-3.950876103,0.000357353,0.002308198,-1.01265971
35587,-0.984462698,1.388724673,-3.950739276,0.000357494,0.00230876,-1.01304359
35474,-1.074571329,1.440707925,-3.950472589,0.000357769,0.002310189,-1.013791784
31664,-0.688789187,-0.605240605,-3.950234746,0.000358015,0.002311426,-1.014459038
23282,-0.802167758,-1.395628676,-3.950145537,0.000358107,0.002311672,-1.014709307
35747,-1.04126498,2.663197304,-3.949972947,0.000358286,0.002312474,-1.015193485
28412,-1.138878968,-3.126540441,-3.949763368,0.000358503,0.002313524,-1.01578142
20980,-1.178775198,-0.24593219,-3.949644468,0.000358626,0.002313968,-1.016114966
34395,-0.849162698,-3.45582884,-3.949525754,0.000358749,0.002314093,-1.016447986
24560,-0.492600198,1.400539624,-3.949520974,0.000358754,0.002314093,-1.016461395
29938,-1.059894048,-4.399075572,-3.949315284,0.000358967,0.002315117,-1.017038396
22867,-0.998213591,-3.247356209,-3.949219545,0.000359066,0.002315407,-1.017306957
26145,-0.54311627,-0.7218125,-3.94910865,0.000359181,0.002315798,-1.017618031
3837,-0.5441375,1.046407271,-3.94866904,0.000359638,0.002318093,-1.018851157
32023,-0.406786706,-0.00792402,-3.948660882,0.000359646,0.002318093,-1.018874041
4522,-0.510704563,-0.105924837,-3.948172345,0.000360154,0.002320862,-1.020244347
34768,-0.576724405,-1.45369281,-3.948142791,0.000360184,0.002320862,-1.020327241
2447,-0.604535516,0.139194444,-3.947859639,0.000360479,0.002322404,-1.021121427
41989,-0.598948512,-1.430186275,-3.947808053,0.000360533,0.002322404,-1.021266115
8328,-0.589436409,-1.330940359,-3.946420134,0.00036198,0.002331266,-1.025158619
38448,-0.563955357,-1.195348856,-3.946384317,0.000362018,0.002331266,-1.025259064
30643,-0.476147321,0.877477533,-3.946298299,0.000362108,0.002331492,-1.025500288
40771,-0.478673115,0.096479167,-3.946048646,0.000362369,0.002332821,-1.026200391
3335,-0.498131845,0.083315359,-3.945855841,0.000362571,0.002333768,-1.026741065
6836,-0.586978968,0.901972222,-3.945771794,0.000362659,0.002333863,-1.02697675
20555,-1.372319444,-0.444642157,-3.945734473,0.000362698,0.002333863,-1.027081406
25201,0.848002579,0.134665033,3.945646403,0.00036279,0.002333863,-1.027328369
22181,-0.578886706,1.059318219,-3.945632528,0.000362804,0.002333863,-1.027367277
42506,-0.720664782,-0.922186683,-3.945429568,0.000363017,0.002334878,-1.027936401
28411,-0.504147321,-0.053447712,-3.945342474,0.000363108,0.002335113,-1.028180623
5870,-0.553392956,0.204335784,-3.945164666,0.000363295,0.00233596,-1.028679205
38997,-0.710414187,0.208236928,-3.944923349,0.000363548,0.002337235,-1.029355859
38728,-0.635501885,-0.139464052,-3.944819101,0.000363657,0.002337586,-1.029648164
19819,-0.967393849,2.24424469,-3.944687161,0.000363796,0.002338124,-1.030018111
27146,-0.897541171,1.855913807,-3.944241364,0.000364264,0.002340782,-1.031268055
41916,-0.874993948,0.281400735,-3.943583055,0.000364957,0.002344768,-1.033113748
42812,-0.49639871,0.097202614,-3.943547421,0.000364995,0.002344768,-1.033213649
518,-0.393700595,1.347503268,-3.943480931,0.000365065,0.002344865,-1.033400061
42078,-0.576072917,-0.084439134,-3.943136778,0.000365428,0.00234676,-1.034364902
23088,-0.62143869,1.046402369,-3.943096639,0.00036547,0.00234676,-1.034477429
24049,-0.50693373,-1.281906863,-3.942968013,0.000365606,0.002347278,-1.034838026
7114,1.807375893,0.286014297,3.942899479,0.000365678,0.002347389,-1.035030156
6089,-0.511012004,-0.845984069,-3.942135037,0.000366486,0.00235209,-1.037173118
5972,-0.486174702,1.547861111,-3.942101952,0.000366521,0.00235209,-1.037265862
39124,-0.483618651,0.122146242,-3.941691182,0.000366956,0.002354526,-1.038417307
27411,-0.418320139,-0.248415441,-3.941536464,0.000367119,0.002355223,-1.038850991
19138,-0.592065278,1.006975082,-3.941385309,0.00036728,0.002355871,-1.039274681
41964,-0.650119444,1.701485703,-3.941286051,0.000367385,0.002355871,-1.039552898
41700,-0.456033333,0.096928513,-3.94123463,0.000367439,0.002355871,-1.03969703
41684,-0.894195734,-2.401122549,-3.941232507,0.000367442,0.002355871,-1.03970298
31248,-1.096848016,-1.291897467,-3.940657219,0.000368052,0.002359386,-1.041315439
39481,-0.548989583,0.078712827,-3.940611784,0.0003681,0.002359386,-1.041442783
9418,-0.41771131,-0.876394608,-3.940403999,0.000368321,0.002360446,-1.042025154
36555,-1.156246131,-0.939925654,-3.940229535,0.000368507,0.00236128,-1.042514126
36459,-0.744451389,-2.147719363,-3.939910326,0.000368846,0.002363101,-1.043408751
16373,-0.595284028,0.738000408,-3.939827359,0.000368935,0.002363311,-1.043641273
39959,-0.63016379,-0.94740768,-3.939741456,0.000369026,0.002363542,-1.04388202
38148,-0.423694643,-0.166840278,-3.938974153,0.000369844,0.002368425,-1.046032339
34151,2.121603075,0.553082516,3.938288091,0.000370577,0.002372762,-1.047954848
21524,1.989420536,-0.903678922,3.93785766,0.000371038,0.002375354,-1.049160953
7858,-0.6715875,-1.515552696,-3.937395715,0.000371532,0.002378164,-1.050455305
23304,-1.406504167,2.342723448,-3.936939438,0.000372022,0.00238094,-1.051733719
35713,-0.510043056,-0.357801062,-3.936646258,0.000372337,0.002382597,-1.052555131
7844,-0.854265774,1.689144199,-3.936590314,0.000372397,0.002382624,-1.052711868
32159,-0.793521131,-1.220404412,-3.936233887,0.00037278,0.002384717,-1.053710446
40704,-0.892958829,-1.329560458,-3.936112192,0.000372911,0.002385196,-1.054051381
25469,-0.712435218,-1.816792484,-3.935957179,0.000373078,0.002385831,-1.054485655
13279,-0.568081647,0.316375,-3.935915927,0.000373122,0.002385831,-1.054601221
20666,1.274872222,1.410568219,3.935453178,0.00037362,0.00238866,-1.055897581
4641,-0.748880754,3.597813725,-3.935160811,0.000373936,0.002390317,-1.056716595
23150,-0.529190079,-1.430569853,-3.934608564,0.000374532,0.002393769,-1.058263553
31886,-0.775786111,-1.307724673,-3.934134223,0.000375045,0.002396687,-1.059592214
43065,-0.746953671,-1.308868464,-3.933985101,0.000375206,0.002397359,-1.060009902
1228,-1.138601687,0.686945261,-3.933683981,0.000375532,0.002399082,-1.060853314
35240,-0.624478075,-0.886466503,-3.932969759,0.000376306,0.002403669,-1.062853694
5323,1.354624306,0.129085784,3.932616136,0.00037669,0.002405762,-1.063844059
2451,-0.569228968,0.570051879,-3.932275724,0.00037706,0.002407715,-1.064797397
42622,-0.810831052,-0.072370915,-3.932228947,0.000377111,0.002407715,-1.064928395
30577,1.18790744,0.296526552,3.932118604,0.000377231,0.002407715,-1.065237405
20677,1.206852976,1.338672794,3.932092377,0.00037726,0.002407715,-1.065310851
6818,-0.475225397,1.067600899,-3.932040069,0.000377317,0.002407715,-1.065457336
24562,-0.545867063,-0.526810458,-3.932023209,0.000377335,0.002407715,-1.065504552
1204,-0.470320933,-0.957720588,-3.931073271,0.00037837,0.002413958,-1.068164653
42477,-0.771055853,-0.934292892,-3.930905552,0.000378553,0.002414765,-1.068634289
20819,-0.440637103,-0.362198529,-3.930560238,0.000378931,0.002416809,-1.069601188
33345,-0.623077381,0.952549837,-3.930328648,0.000379184,0.002418062,-1.070249638
38014,-0.603847222,2.205787582,-3.929841538,0.000379717,0.002421098,-1.071613489
31518,-0.8003625,2.851863971,-3.929755252,0.000379811,0.002421339,-1.071855071
43072,-0.65853254,0.417272876,-3.929332553,0.000380274,0.002423929,-1.073038516
7968,-0.539179167,2.433497549,-3.928920733,0.000380726,0.002426446,-1.074191454
41419,-0.752584921,0.29407598,-3.92841152,0.000381286,0.002429648,-1.075616993
23909,-0.595025595,-1.149785539,-3.927898789,0.00038185,0.002432879,-1.077052307
39726,-0.415840079,-0.002142157,-3.92770604,0.000382062,0.002433868,-1.07759186
34853,-0.584998214,-0.30557884,-3.927594238,0.000382185,0.002434288,-1.077904817
17415,-0.500951885,0.574736111,-3.927081264,0.000382751,0.002437527,-1.079340695
10427,-0.655498313,3.381039624,-3.926658134,0.000383218,0.002440138,-1.080525033
16666,-0.466285615,-0.506286765,-3.92659718,0.000383285,0.002440202,-1.080695638
4293,0.699396032,0.035079657,3.926140103,0.000383791,0.002443055,-1.08197493
41271,-0.669859028,2.292208333,-3.926072705,0.000383865,0.002443164,-1.082163561
3028,-1.677756845,0.690205474,-3.925914593,0.00038404,0.002443913,-1.082606079
27534,-0.727801984,-1.916556781,-3.925760358,0.000384211,0.002444635,-1.083037737
37836,-0.516577778,-2.001894608,-3.925238168,0.00038479,0.002447953,-1.084499144
13451,1.301412798,0.108790441,3.924963186,0.000385095,0.002449528,-1.085268682
2172,-0.861061706,-0.703647876,-3.92475129,0.00038533,0.002450659,-1.08586166
37684,-0.532572718,-0.996982843,-3.923861426,0.00038632,0.002456586,-1.08835175
24739,-1.221855258,0.703315768,-3.923681633,0.00038652,0.002457493,-1.088854837
42545,-1.489980655,1.126155637,-3.923538949,0.000386679,0.002457996,-1.089254078
7183,1.371859722,1.335009804,3.923507089,0.000386715,0.002457996,-1.089343225
6044,-0.460723214,0.124665441,-3.92341693,0.000386815,0.002458269,-1.089595495
19063,-0.572384623,0.902889297,-3.923344373,0.000386896,0.002458416,-1.08979851
40462,2.206253571,0.060701797,3.922991535,0.00038729,0.002460551,-1.090785739
41185,-0.756927282,-0.612571078,-3.922408786,0.000387941,0.002464319,-1.092416176
37825,-0.385483333,0.608025735,-3.922101041,0.000388285,0.002466138,-1.093277158
10071,-0.410613492,0.618675245,-3.921198404,0.000389296,0.00247209,-1.095802326
22993,-0.781043056,-2.014521242,-3.921160688,0.000389339,0.00247209,-1.095907833
26378,-0.435720139,0.368055964,-3.921061361,0.00038945,0.00247209,-1.096185691
37106,-0.569873214,0.683447712,-3.921053536,0.000389459,0.00247209,-1.096207579
40145,-0.482230456,-0.271295343,-3.921006125,0.000389512,0.00247209,-1.096340204
9430,-0.911068651,-0.256183415,-3.920750277,0.000389799,0.002473545,-1.097055896
228,-0.802857044,-0.854986111,-3.920687511,0.00038987,0.002473624,-1.09723147
17785,-0.40985873,-0.167357026,-3.920137838,0.000390488,0.002477177,-1.098769015
31647,-0.702279464,1.077743464,-3.919942992,0.000390707,0.002478199,-1.09931402
21227,-0.989490873,1.431037582,-3.91981709,0.000390849,0.002478516,-1.099666174
30170,-1.227069841,-4.250790441,-3.919795348,0.000390873,0.002478516,-1.099726986
38192,-0.529750099,-0.55000531,-3.918995356,0.000391775,0.002483866,-1.101964499
36547,-0.622789187,0.740470588,-3.918679888,0.000392132,0.002484455,-1.102846788
31177,-0.495753671,-1.043515114,-3.918671004,0.000392142,0.002484455,-1.102871633
20992,-0.654748413,1.398531046,-3.918655642,0.000392159,0.002484455,-1.102914596
28737,1.853918552,0.489526144,3.918607476,0.000392213,0.002484455,-1.103049302
33918,-0.563530258,-0.633705065,-3.918605458,0.000392216,0.002484455,-1.103054947
41911,-0.55046379,-0.340901144,-3.918519058,0.000392313,0.002484455,-1.10329658
32174,-0.843768948,-1.856716912,-3.918477527,0.00039236,0.002484455,-1.103412727
1443,-0.592131845,0.587685866,-3.918462015,0.000392378,0.002484455,-1.103456108
34158,1.158991667,0.426990196,3.918448709,0.000392393,0.002484455,-1.103493321
30085,-0.894286111,-3.817963235,-3.917985422,0.000392917,0.002487404,-1.104788944
35589,-1.07556994,-2.635190768,-3.916236476,0.000394902,0.002499597,-1.109679487
8702,-0.594753175,0.418418301,-3.915970817,0.000395204,0.00250114,-1.110422271
9659,-0.700382639,-0.065135212,-3.915766557,0.000395437,0.00250224,-1.110993368
1314,-0.44295744,0.114614788,-3.915541586,0.000395693,0.002503232,-1.111622358
1505,-0.390196131,0.233956699,-3.915525923,0.000395711,0.002503232,-1.111666148
6539,-0.611881647,0.122577206,-3.915359835,0.0003959,0.002504058,-1.1121305
6133,-0.604604266,0.074533497,-3.914652936,0.000396707,0.00250879,-1.114106772
16531,-0.569750496,0.723039216,-3.913846845,0.000397629,0.002514248,-1.116360185
24757,-0.701682341,-0.463772467,-3.913368731,0.000398177,0.002517339,-1.117696659
35340,-0.73874127,0.565941585,-3.913059647,0.000398532,0.002519207,-1.118560608
34565,-0.606114286,-0.849870915,-3.912978156,0.000398625,0.002519425,-1.118788384
10726,1.231960119,0.714434641,3.912742183,0.000398896,0.002520764,-1.119447951
34517,-0.468291071,-0.520234069,-3.912648536,0.000399004,0.00252107,-1.119709699
9583,-0.491259325,0.528801471,-3.912212826,0.000399505,0.002523861,-1.120927496
28603,-0.502087302,-0.536359886,-3.911774082,0.00040001,0.002526678,-1.122153721
39602,-0.472286111,0.743912582,-3.911076085,0.000400815,0.002531386,-1.124104404
38936,-0.481203075,-0.460725082,-3.910434281,0.000401556,0.002535693,-1.125897928
33388,0.952884127,0.142373775,3.910359873,0.000401642,0.00253586,-1.126105855
40230,-0.727926984,-1.034552696,-3.910296517,0.000401715,0.002535947,-1.126282895
23194,-0.507536508,-1.303316176,-3.910133246,0.000401904,0.002536764,-1.126739133
10057,-0.580675099,0.341957516,-3.909850895,0.000402231,0.002538451,-1.127528103
40259,-0.888660813,-1.378625408,-3.909706878,0.000402398,0.002539122,-1.127930518
4815,-0.466227778,1.30799469,-3.90965629,0.000402457,0.002539122,-1.128071873
40990,-0.807425595,-1.119226307,-3.909443379,0.000402703,0.002540303,-1.12866678
41246,-0.934158829,0.284154003,-3.909251551,0.000402926,0.002541331,-1.12920277
40828,-0.67172996,-1.770466912,-3.908863863,0.000403376,0.002543792,-1.130285978
39280,-0.526049008,-0.920620915,-3.908466143,0.000403838,0.002546233,-1.131397176
5362,1.841109921,0.396608252,3.908416549,0.000403896,0.002546233,-1.131535734
35661,-1.082427381,0.57930433,-3.908376616,0.000403942,0.002546233,-1.131647299
13636,-0.345547024,0.408578431,-3.907922388,0.000404471,0.002549188,-1.132916311
38954,-0.73113998,-0.498798611,-3.907489296,0.000404975,0.002551991,-1.134126215
22026,-0.488892163,1.13972549,-3.907361052,0.000405125,0.002552194,-1.134484475
22183,-1.070608631,-3.592349265,-3.907326776,0.000405165,0.002552194,-1.134580227
29845,-0.505620734,1.275324755,-3.907260591,0.000405242,0.002552194,-1.134765115
31903,-0.566500397,0.021243464,-3.907256289,0.000405247,0.002552194,-1.134777133
2860,-0.650096726,-0.734822304,-3.907039778,0.0004055,0.002553408,-1.135381954
12107,0.775929365,0.173129493,3.906745334,0.000405844,0.002555195,-1.136204461
13757,-0.632466369,-0.203591912,-3.906623019,0.000405986,0.002555638,-1.136546131
25392,0.862371627,-0.009751634,3.90658257,0.000406034,0.002555638,-1.136659119
28084,-0.576137202,0.482995507,-3.906269923,0.000406399,0.002557561,-1.137532431
2524,-0.433905952,0.365350899,-3.906140539,0.000406551,0.002558136,-1.137893829
43032,-0.655249603,0.559064951,-3.906008722,0.000406705,0.002558729,-1.138262021
35183,-0.578227282,-0.826647059,-3.905893613,0.00040684,0.0025592,-1.138583536
5199,-0.467282242,0.467232026,-3.905648627,0.000407127,0.002560627,-1.139267809
40669,-0.462626587,0.209658088,-3.905305557,0.000407529,0.002562779,-1.140226009
1057,-0.551034127,-0.28185335,-3.905053102,0.000407825,0.002564114,-1.1409311
4665,-0.60946994,-0.112047794,-3.905022058,0.000407862,0.002564114,-1.141017804
1252,-0.441885417,0.485543709,-3.904748732,0.000408183,0.002565753,-1.141781164
12335,-0.790886111,-2.485432598,-3.904621348,0.000408332,0.002566316,-1.14213692
27166,-0.506182242,0.656135212,-3.903836472,0.000409256,0.00257174,-1.14432882
39208,-0.525954464,-0.201164624,-3.903723333,0.000409389,0.002571963,-1.144644765
27555,-0.460583631,-0.589993056,-3.903703953,0.000409412,0.002571963,-1.144698884
4366,-0.489695437,1.604270425,-3.903591229,0.000409545,0.002572418,-1.145013666
26838,-0.722937599,-1.999560049,-3.90276346,0.000410521,0.002578127,-1.147325107
4419,2.060868155,-0.41051348,3.902718493,0.000410575,0.002578127,-1.147450666
42963,-0.921818254,2.4095,-3.902304348,0.000411064,0.002580821,-1.148607035
39317,-0.491710813,-0.558014297,-3.901934008,0.000411502,0.002583193,-1.149641054
22288,-0.916069048,1.133349265,-3.901830502,0.000411625,0.002583582,-1.149930043
35258,-0.60258631,-0.080720997,-3.901466436,0.000412056,0.002585909,-1.150946492
3154,-0.60996369,-0.876722631,-3.901317863,0.000412233,0.002586349,-1.151361291
547,-0.640520337,0.532634804,-3.901285873,0.000412271,0.002586349,-1.151450601
16592,-0.591279365,0.682857026,-3.901253752,0.000412309,0.002586349,-1.151540279
8418,-0.924165675,-2.805156863,-3.901148947,0.000412433,0.002586749,-1.151832874
40137,-0.561929762,-0.214677288,-3.900224164,0.000413532,0.002593259,-1.154414563
3130,-1.12133125,-2.838344771,-3.900022052,0.000413772,0.002594386,-1.154978761
32626,-0.435066369,0.099332108,-3.899769841,0.000414073,0.002595887,-1.155682796
39894,-0.669663889,-0.892996732,-3.899006169,0.000414984,0.002601214,-1.157814435
1165,-0.845186806,-2.091199346,-3.898759347,0.000415278,0.002602679,-1.158503356
25084,-0.506363393,-1.375496324,-3.898578523,0.000415494,0.002603651,-1.159008054
29713,-0.495539286,0.350404412,-3.898458075,0.000415638,0.00260417,-1.159344232
8954,1.510645536,0.265557598,3.89831381,0.000415811,0.002604868,-1.159746877
41523,-0.806113294,-2.069431781,-3.897901999,0.000416304,0.002607573,-1.160896219
12760,-0.487072024,-1.620949346,-3.897136593,0.000417221,0.002612936,-1.163032297
634,-0.922373214,3.410397876,-3.896970658,0.000417421,0.0026138,-1.163495362
581,-0.621560516,0.455479984,-3.896856222,0.000417558,0.002614276,-1.163814707
25905,-1.230109821,-3.156549837,-3.89661695,0.000417845,0.002615692,-1.164482408
2041,-0.394398214,0.430636846,-3.896411814,0.000418092,0.002616719,-1.165054837
31649,-0.598977183,0.65288317,-3.896378322,0.000418132,0.002616719,-1.165148296
7169,1.809730456,1.309024101,3.895999167,0.000418589,0.00261919,-1.16620629
9510,-0.457614683,1.625749592,-3.89589919,0.000418709,0.002619559,-1.166485259
35630,-0.498752083,0.308765523,-3.895198889,0.000419553,0.002624455,-1.168439253
2327,-0.568974702,0.319601716,-3.894870899,0.000419949,0.002626546,-1.169354368
40863,-0.784827778,1.849142565,-3.893881665,0.000421146,0.002633643,-1.172114217
24444,-0.758423512,-1.820426062,-3.893525645,0.000421577,0.002635954,-1.173107404
37703,-1.256422619,2.430989788,-3.893174862,0.000422002,0.002638227,-1.174085948
39149,-0.438915476,-0.62109518,-3.892826259,0.000422426,0.002640486,-1.175058373
41188,-0.700833631,-0.842662582,-3.892512203,0.000422807,0.002642013,-1.175934401
38427,-0.463875794,-0.30234518,-3.892487096,0.000422838,0.002642013,-1.176004433
27678,-0.479572024,-0.901854167,-3.892472222,0.000422856,0.002642013,-1.176045923
12263,-0.36436627,0.555887663,-3.89241556,0.000422925,0.002642056,-1.176203971
