,log2FoldChange,AveExpr,t,P.Value,padj,B
6678,-1.426242188,-1.053359375,-4.917492784,0.000276648,0.001924883,-0.146419428
1197,-0.773289063,-0.664958333,-4.91719944,0.000276793,0.001925576,-0.146959477
12895,-0.96021875,-2.459447917,-4.916123601,0.000277324,0.001928961,-0.148940191
35578,-0.907164063,-0.293263021,-4.915663104,0.000277552,0.001930232,-0.149788048
43029,-1.018992188,-1.081796875,-4.915284396,0.00027774,0.001931006,-0.150485335
4736,1.285609375,-0.919369792,4.915185076,0.000277789,0.001931006,-0.150668209
386,-0.905054688,0.239697917,-4.91516425,0.0002778,0.001931006,-0.150706554
30217,-1.325082031,1.039184896,-4.914411003,0.000278173,0.001933288,-0.152093513
13864,-1.358488281,0.761463542,-4.913749827,0.000278502,0.001935255,-0.153310994
13888,-1.0303125,-0.454695313,-4.913594334,0.000278579,0.001935477,-0.153597325
21265,-0.837199219,-0.966742188,-4.913155988,0.000278797,0.001936676,-0.154404525
23822,-1.223761719,1.310036458,-4.912860244,0.000278944,0.001937383,-0.15494914
40360,0.814394531,-0.346570313,4.912257523,0.000279244,0.001939152,-0.15605909
15387,1.48740625,-0.757322917,4.910945759,0.000279899,0.001943382,-0.158474932
15887,-0.931699219,0.862617188,-4.910187285,0.000280278,0.001945698,-0.159871886
7917,-1.182550781,0.905226563,-4.909029452,0.000280858,0.001949406,-0.162004504
31488,1.352230469,1.214091146,4.908803692,0.000280972,0.001949666,-0.162420351
26203,-1.594558594,1.304460938,-4.908772588,0.000280987,0.001949666,-0.162477644
37394,-1.066882813,-1.391557292,-4.908412626,0.000281168,0.001950602,-0.163140702
2706,1.301027344,-0.238570313,4.90797513,0.000281388,0.001951808,-0.1639466
24878,-1.503261719,2.150783854,-4.907171011,0.000281792,0.001954295,-0.165427899
7751,-0.914976563,-0.78021875,-4.906120997,0.000282321,0.001957644,-0.167362285
11526,-1.031445313,1.122466146,-4.905760067,0.000282503,0.001958587,-0.168027236
6688,-1.678785156,2.144010417,-4.904000429,0.000283392,0.001964432,-0.171269285
4903,1.443277344,-0.011880208,4.903302261,0.000283745,0.001966316,-0.172555724
12171,-0.863414063,0.400976563,-4.903281746,0.000283756,0.001966316,-0.172593526
4579,-1.385035156,1.817130208,-4.902691368,0.000284055,0.001968071,-0.173681397
26137,-1.15184375,1.083020833,-4.902393855,0.000284206,0.001968797,-0.174229631
39158,1.338179688,-0.479174479,4.901868662,0.000284473,0.001969821,-0.17519744
38781,-0.779984375,0.006177083,-4.901866076,0.000284474,0.001969821,-0.175202206
5059,-0.835980469,0.873414063,-4.901829781,0.000284493,0.001969821,-0.17526909
163,-0.998589844,-1.046289063,-4.901507248,0.000284657,0.00197044,-0.175863461
28045,-1.590949219,2.044140625,-4.901471939,0.000284675,0.00197044,-0.175928531
32242,-1.96728125,2.225528646,-4.900997859,0.000284916,0.00197179,-0.176802198
8639,-1.1319375,1.256648438,-4.900906263,0.000284962,0.001971792,-0.176971001
155,-1.522292969,1.388588542,-4.900642173,0.000285097,0.00197214,-0.177457699
17810,-1.411089844,-0.301757813,-4.900625858,0.000285105,0.00197214,-0.177487767
17708,-0.901605469,-1.473632813,-4.899675709,0.00028559,0.00197517,-0.179238889
15634,-1.474351563,1.631744792,-4.899497249,0.000285681,0.001975232,-0.179567801
41820,1.079417969,-0.369158854,4.89947646,0.000285691,0.001975232,-0.179606118
1904,-0.912875,1.720130208,-4.898553403,0.000286163,0.001978171,-0.18130743
17579,-0.778195313,-0.417125,-4.898330011,0.000286277,0.00197864,-0.181719185
39873,-1.12034375,-1.294182292,-4.898107195,0.000286391,0.001979107,-0.182129884
17018,4.066625,-1.694864583,4.896766709,0.000287078,0.001983532,-0.184600814
23065,-1.125917969,0.759971354,-4.89542768,0.000287766,0.001987894,-0.187069265
35110,1.1851875,-0.64109375,4.895356165,0.000287802,0.001987894,-0.187201107
35840,-1.506316406,-2.045085938,-4.894949468,0.000288012,0.001989017,-0.187950884
24722,-1.089230469,1.357309896,-4.894370706,0.00028831,0.001990753,-0.189017905
7542,-0.7345625,-0.111401042,-4.894197393,0.000288399,0.001990962,-0.189337438
5817,-1.681476563,2.674304688,-4.894130526,0.000288434,0.001990962,-0.189460719
14188,-1.210597656,1.220526042,-4.89369504,0.000288658,0.00199219,-0.190263632
2234,-0.966191406,1.238432292,-4.893197711,0.000288915,0.001993639,-0.191180591
13355,-1.686054688,0.488091146,-4.892659895,0.000289193,0.001995233,-0.192172232
30853,-1.286453125,2.143541667,-4.892336861,0.00028936,0.001996063,-0.192767867
13656,1.46653125,-0.028820312,4.891866992,0.000289603,0.001997127,-0.19363427
10558,-1.606449219,-1.101619792,-4.891857498,0.000289608,0.001997127,-0.193651777
40751,1.008972656,-0.31025,4.891730315,0.000289674,0.001997258,-0.193886297
20078,-0.955644531,-0.743763021,-4.891349388,0.000289871,0.001998296,-0.194588722
21055,-1.055886719,-0.856669271,-4.891139157,0.00028998,0.001998724,-0.194976392
13915,-1.003867188,0.207791667,-4.890163409,0.000290486,0.002001889,-0.196775759
724,-0.840761719,-0.040210938,-4.890056505,0.000290542,0.002001948,-0.196972906
12914,-0.899378906,-0.15621875,-4.889283178,0.000290944,0.002004394,-0.198399078
425,-0.807992188,-0.095276042,-4.888823911,0.000291183,0.002005717,-0.199246092
550,1.640238281,0.38009375,4.887816107,0.000291708,0.00200901,-0.201104844
5231,-0.922359375,-0.055671875,-4.886691114,0.000292295,0.002012549,-0.203179872
30512,2.17978125,-1.482679688,4.886651051,0.000292316,0.002012549,-0.20325377
30669,0.866199219,0.129611979,4.886272149,0.000292514,0.002013588,-0.203952682
24088,0.903097656,-0.418768229,4.885461256,0.000292939,0.002016185,-0.205448487
3622,-1.503941406,2.016479167,-4.885281525,0.000293033,0.002016507,-0.205780036
19972,-1.071992188,1.112778646,-4.884201499,0.0002936,0.00202008,-0.207772434
35668,-1.007714844,-1.325190104,-4.883924154,0.000293745,0.002020598,-0.208284092
23202,-0.817859375,0.191130208,-4.883877802,0.00029377,0.002020598,-0.208369605
24283,-3.3548125,1.230236979,-4.883556279,0.000293939,0.002021246,-0.208962779
3408,-1.658550781,-1.613635417,-4.883473262,0.000293982,0.002021246,-0.209115938
20555,-1.5438125,1.736380208,-4.883427785,0.000294006,0.002021246,-0.209199839
3327,-1.521058594,2.054195313,-4.8826787,0.000294401,0.00202363,-0.210581872
5161,-1.224667969,1.468375,-4.881115748,0.000295225,0.002028789,-0.213465666
6808,-1.342964844,2.203130208,-4.881075067,0.000295246,0.002028789,-0.21354073
36605,0.629628906,-0.196205729,4.880660481,0.000295465,0.002029967,-0.214305729
4482,1.189066406,0.765085938,4.88052714,0.000295536,0.002030124,-0.214551776
6917,-1.308421875,-0.6213125,-4.87870849,0.000296499,0.002036413,-0.217907832
6895,-0.998140625,-0.467049479,-4.877922193,0.000296917,0.002038951,-0.219358946
29521,-1.450066406,-4.281734375,-4.876634537,0.000297602,0.002043326,-0.221735472
30262,-2.438382813,5.384526042,-4.876447706,0.000297701,0.00204368,-0.222080307
31646,-1.557914063,1.994484375,-4.876294796,0.000297783,0.002043857,-0.222362537
21016,-1.874796875,2.290700521,-4.876219441,0.000297823,0.002043857,-0.222501624
15520,-0.706953125,0.600239583,-4.876060889,0.000297907,0.002044108,-0.22279427
30374,-1.576300781,2.202570313,-4.875854254,0.000298017,0.002044535,-0.223175673
13783,-1.440507813,-0.625380208,-4.875500785,0.000298206,0.002045499,-0.223828108
23571,-1.392125,2.031466146,-4.87522898,0.000298351,0.002046165,-0.224329816
4461,2.122652344,-1.032734375,4.874447591,0.000298769,0.002048452,-0.225772184
14150,-1.307828125,0.608416667,-4.874424999,0.000298781,0.002048452,-0.225813887
12782,1.348714844,-0.287658854,4.874050692,0.000298981,0.002049496,-0.226504847
15692,-1.18840625,0.443895833,-4.873495638,0.000299278,0.002051203,-0.22752949
2033,-1.639460938,-2.562205729,-4.873088256,0.000299496,0.002052004,-0.228281548
32379,1.120507813,1.204080729,4.872997638,0.000299545,0.002052004,-0.22844884
17576,-1.952042969,-0.469075521,-4.872974228,0.000299558,0.002052004,-0.228492057
14611,-1.305847656,1.425541667,-4.872918311,0.000299588,0.002052004,-0.228595285
11507,-1.229421875,0.237325521,-4.87281734,0.000299642,0.002052025,-0.228781691
22212,-1.432109375,1.509138021,-4.872733117,0.000299687,0.002052025,-0.228937179
15714,-0.775023438,0.944658854,-4.872568265,0.000299775,0.002052193,-0.22924152
26432,-1.043195313,1.477565104,-4.872507821,0.000299808,0.002052193,-0.22935311
15662,-1.317664063,1.165098958,-4.871960893,0.000300101,0.002053769,-0.230362848
25211,1.504664063,-0.537015625,4.871899591,0.000300134,0.002053769,-0.230476026
24359,-1.28140625,-1.422815104,-4.871311635,0.000300451,0.002055602,-0.231561551
164,-0.714550781,0.093554688,-4.870989519,0.000300624,0.002056458,-0.232156282
20336,-1.330582031,1.511625,-4.870630608,0.000300817,0.00205745,-0.23281896
12967,-0.639027344,-0.386755208,-4.869957963,0.00030118,0.002059598,-0.234060945
7508,-0.814441406,-0.24084375,-4.869567233,0.00030139,0.002060709,-0.234782422
13663,-0.856835938,0.154208333,-4.869043208,0.000301673,0.002062202,-0.23575005
190,-0.89590625,0.560864583,-4.868983789,0.000301705,0.002062202,-0.235859772
6449,-1.757144531,1.3895625,-4.868506772,0.000301963,0.002063633,-0.236740629
37785,-2.829757813,1.672263021,-4.868257701,0.000302098,0.002064222,-0.237200573
3902,-1.109453125,0.317986979,-4.867719448,0.000302389,0.002065882,-0.238194557
35624,-1.192273438,-1.406166667,-4.867549891,0.000302481,0.002066178,-0.238507682
9964,-1.61325,-2.504507813,-4.867093235,0.000302728,0.002067537,-0.239351015
396,-1.038792969,-0.697486979,-4.866826776,0.000302873,0.002068192,-0.239843111
267,-0.895714844,-0.032075521,-4.866403656,0.000303103,0.002069429,-0.240624546
7325,-1.160886719,0.794877604,-4.865301266,0.000303702,0.002073186,-0.242660579
3412,-0.810257813,0.382476563,-4.864309075,0.000304242,0.002076541,-0.244493201
41804,-1.517863281,2.457627604,-4.863723045,0.000304561,0.00207839,-0.245575678
14555,-0.716320313,-0.033617188,-4.862401358,0.000305283,0.002082983,-0.248017155
36611,1.42659375,0.04603125,4.862224303,0.00030538,0.00208331,-0.248344233
6681,-1.5254375,1.788208333,-4.860917995,0.000306096,0.002087857,-0.250757525
6636,-1.205863281,1.745432292,-4.859729506,0.000306748,0.002091973,-0.252953323
19956,-1.324277344,1.7088125,-4.858443418,0.000307456,0.002096464,-0.255329622
7101,3.597238281,0.862044271,4.857833143,0.000307792,0.002098422,-0.25645729
21109,-0.766480469,-0.406052083,-4.857267955,0.000308104,0.002100213,-0.257501683
30178,-1.641007813,2.020614583,-4.856919741,0.000308296,0.002101188,-0.258145155
24868,-2.103953125,1.683916667,-4.855912619,0.000308853,0.002104647,-0.260006315
7680,1.2709375,-0.152268229,4.855778258,0.000308928,0.002104818,-0.260254624
1315,-0.861113281,-1.049791667,-4.855089651,0.000309309,0.00210708,-0.261527244
1868,0.851953125,0.658984375,4.85425865,0.00030977,0.002109809,-0.263063098
33644,1.402617188,-0.592,4.854189442,0.000309809,0.002109809,-0.263191011
27960,-0.723347656,-0.703549479,-4.853848788,0.000309998,0.00211076,-0.26382063
23217,-1.251625,0.888986979,-4.853350081,0.000310275,0.00211151,-0.2647424
21210,-1.303570313,-1.096226563,-4.853319782,0.000310292,0.00211151,-0.264798404
23094,-1.208878906,1.205270833,-4.853311635,0.000310297,0.00211151,-0.264813462
32373,-3.305222656,-0.726533854,-4.853281194,0.000310314,0.00211151,-0.264869727
24775,-1.116265625,0.657755208,-4.853205162,0.000310356,0.00211151,-0.265010262
38650,1.777703125,-1.106385417,4.852809451,0.000310576,0.002112671,-0.265741688
690,-0.705164063,-0.196804688,-4.852530329,0.000310732,0.002113284,-0.266257624
15934,0.807914063,0.073234375,4.852469756,0.000310765,0.002113284,-0.266369588
22729,-1.398320313,2.166494792,-4.852254943,0.000310885,0.002113761,-0.266766662
14276,-2.080878906,-1.278755208,-4.852134267,0.000310952,0.002113879,-0.266989729
31620,-1.500992188,0.910614583,-4.852045665,0.000311002,0.002113879,-0.267153507
30584,-1.855957031,0.585773438,-4.851901593,0.000311082,0.002114088,-0.267419826
42004,-0.970152344,1.222322917,-4.851231404,0.000311456,0.002116195,-0.268658702
3828,-1.292585938,-0.807901042,-4.851168191,0.000311491,0.002116195,-0.268775557
10174,-1.602460938,2.342291667,-4.850730317,0.000311736,0.00211752,-0.269585018
3211,-1.557144531,2.199322917,-4.849173061,0.000312608,0.002123025,-0.272463966
2938,-0.722277344,-0.291684896,-4.849104556,0.000312646,0.002123025,-0.27259062
8844,-0.775578125,-1.085088542,-4.848884297,0.00031277,0.002123525,-0.272997842
15627,-1.502207031,1.916658854,-4.847869515,0.000313339,0.002126906,-0.274874083
29513,-0.670058594,0.026104167,-4.847717284,0.000313425,0.002126906,-0.275155553
28597,-1.518664063,1.800036458,-4.847658306,0.000313458,0.002126906,-0.275264602
2673,-1.560496094,0.318244792,-4.847641843,0.000313467,0.002126906,-0.275295043
28929,-0.766421875,-0.220083333,-4.847471944,0.000313563,0.002127216,-0.275609187
23349,1.893015625,-0.658010417,4.84720474,0.000313713,0.002127897,-0.276103254
8369,-1.102578125,1.250114583,-4.846156943,0.000314303,0.00213127,-0.278040735
5034,-1.391734375,1.606494792,-4.84614413,0.00031431,0.00213127,-0.278064429
39990,-0.957433594,-1.826625,-4.845903867,0.000314446,0.002131849,-0.278508717
15096,1.277789063,-0.135976563,4.845399317,0.00031473,0.00213344,-0.279441739
37137,0.830527344,0.194611979,4.843815694,0.000315626,0.002139139,-0.282370389
17254,0.958691406,0.017755208,4.843671537,0.000315707,0.002139139,-0.282636998
3356,-1.418230469,1.367651042,-4.843646174,0.000315722,0.002139139,-0.282683905
8696,-0.869078125,-1.881169271,-4.842541877,0.000316348,0.00214304,-0.284726308
21629,0.996472656,-0.675307292,4.842394209,0.000316432,0.002143268,-0.284999432
2252,-0.824660156,0.843984375,-4.841871555,0.000316729,0.002144937,-0.285966139
36421,0.910894531,0.484494792,4.841313118,0.000317046,0.002146746,-0.286999067
12761,-1.191070313,1.491570313,-4.841075371,0.000317181,0.002147321,-0.287438832
12238,-0.957425781,-0.157778646,-4.840544945,0.000317483,0.002149024,-0.288419993
14024,-1.476101563,1.534067708,-4.839576292,0.000318036,0.002152421,-0.290211854
9813,1.675238281,-0.648309896,4.83903193,0.000318346,0.002154183,-0.291218888
18206,-0.950332031,0.118375,-4.838685448,0.000318544,0.00215518,-0.291859874
15484,1.703144531,0.039726563,4.838232362,0.000318803,0.002156591,-0.292698095
16152,3.821398438,-0.293458333,4.836798337,0.000319625,0.002161805,-0.295351234
11846,-0.755941406,0.150773438,-4.835536491,0.00032035,0.002166363,-0.297686011
31162,-1.192445313,-3.296083333,-4.835354621,0.000320454,0.002166726,-0.298022537
22658,1.2098125,-0.421651042,4.835171218,0.00032056,0.002166974,-0.298361903
16892,0.716898438,0.062895833,4.835103833,0.000320599,0.002166974,-0.298486593
19342,-0.604652344,0.427703125,-4.835025934,0.000320643,0.002166974,-0.298630738
11523,-0.976066406,-0.411960938,-4.83452691,0.000320931,0.002168572,-0.299554153
21178,-0.866894531,-0.27409375,-4.834081993,0.000321187,0.002169961,-0.30037747
867,-1.294660156,0.711075521,-4.833603407,0.000321463,0.002171482,-0.301263115
14177,-1.792992188,1.690453125,-4.833260147,0.000321661,0.002172358,-0.301898351
10592,-1.539582031,2.279645833,-4.833202001,0.000321695,0.002172358,-0.302005957
33236,3.569855469,-0.583559896,4.832438663,0.000322136,0.002174993,-0.303418638
39281,-1.20940625,-1.808002604,-4.831962797,0.000322411,0.002176507,-0.304299339
4820,-1.612039063,1.968927083,-4.831657417,0.000322588,0.002177162,-0.304864529
6920,-1.020769531,0.320536458,-4.831618816,0.000322611,0.002177162,-0.304935972
8611,-1.160660156,-1.016429688,-4.831044592,0.000322943,0.002179063,-0.305998762
40890,-1.348566406,-1.603783854,-4.830755647,0.000323111,0.002179558,-0.306533564
12939,-1.396511719,-1.180851563,-4.830704598,0.000323141,0.002179558,-0.306628051
2678,-2.064863281,0.396520833,-4.83065351,0.00032317,0.002179558,-0.30672261
13093,-1.309761719,0.968791667,-4.830489481,0.000323265,0.00217985,-0.307026213
21412,-1.824792969,-0.542026042,-4.830402846,0.000323316,0.00217985,-0.307186569
39086,-1.675917969,-1.307111979,-4.830115621,0.000323483,0.002180629,-0.307718208
12421,-1.253714844,1.822208333,-4.829413463,0.000323891,0.002183035,-0.309017906
5965,-1.305476563,1.542044271,-4.829121207,0.000324061,0.002183836,-0.309558891
2904,-0.743226563,0.282929688,-4.8289271,0.000324174,0.002184252,-0.3099182
10868,-1.485226563,1.003322917,-4.828787924,0.000324255,0.002184452,-0.310175829
19632,-1.3588125,-0.659171875,-4.828274147,0.000324554,0.002186123,-0.311126905
42532,-1.554367188,2.366221354,-4.827953561,0.000324741,0.002187037,-0.31172037
35550,-1.147183594,-0.356898438,-4.827556259,0.000324973,0.002188252,-0.312455868
20508,-1.475453125,-4.473645833,-4.827321103,0.00032511,0.00218883,-0.312891204
40285,-1.17728125,2.251252604,-4.827065971,0.000325259,0.002189488,-0.31336353
21420,-1.690003906,-1.217721354,-4.826603086,0.000325529,0.002190963,-0.314220484
20208,-0.951339844,1.423859375,-4.826002476,0.000325881,0.002192981,-0.31533245
24347,-0.921335938,-0.928229167,-4.825256216,0.000326318,0.002195576,-0.316714127
33941,-2.131601563,2.737442708,-4.825025296,0.000326453,0.00219614,-0.317141682
18995,-0.920253906,-0.898614583,-4.824692256,0.000326649,0.002197108,-0.317758323
18904,0.906761719,-0.30790625,4.823706247,0.000327228,0.002200655,-0.319584047
33449,-0.752644531,1.456388021,-4.823179477,0.000327538,0.002202391,-0.320559474
31892,-1.043929688,-0.669554688,-4.822235623,0.000328093,0.002205781,-0.3223073
28061,-1.331066406,1.874783854,-4.822099155,0.000328174,0.002205974,-0.322560021
10827,1.433484375,-0.354820313,4.821957828,0.000328257,0.002206186,-0.322821738
17723,-1.739742188,-0.837359375,-4.821648631,0.00032844,0.002207064,-0.323394341
19005,-1.034835938,1.012328125,-4.820978578,0.000328835,0.002209375,-0.324635246
18195,-0.980230469,-0.224747396,-4.820630546,0.000329041,0.002210408,-0.325279806
22636,-0.679734375,0.24434375,-4.820446776,0.00032915,0.00221079,-0.325620155
25176,1.931121094,-0.6679375,4.820287048,0.000329244,0.002211076,-0.32591598
3312,-1.72321875,-1.3578125,-4.819803633,0.00032953,0.002212649,-0.326811311
11062,-1.107917969,-0.370013021,-4.818720037,0.000330173,0.002216613,-0.328818328
3705,-1.251828125,2.381364583,-4.817609049,0.000330832,0.002220693,-0.330876217
26180,-0.775699219,-0.71440625,-4.817344558,0.00033099,0.002221256,-0.331366155
23874,1.159648438,-0.082434896,4.817292677,0.000331021,0.002221256,-0.33146226
921,-1.475589844,-3.112351563,-4.817152092,0.000331104,0.002221468,-0.33172268
39358,-1.056089844,-1.107416667,-4.817036258,0.000331173,0.002221581,-0.331937253
16798,-1.221082031,-1.663015625,-4.816821933,0.000331301,0.002222087,-0.332334278
228,-0.994714844,0.031502604,-4.816653537,0.000331401,0.00222241,-0.332646227
34178,-3.011972656,2.295013021,-4.816344528,0.000331585,0.00222307,-0.333218662
42440,-1.181617188,-6.051958333,-4.816313295,0.000331604,0.00222307,-0.333276522
21082,-1.573742188,1.337153646,-4.815975172,0.000331805,0.002224071,-0.333902905
10788,-0.980542969,0.120109375,-4.81571429,0.000331961,0.002224765,-0.334386206
38051,0.875578125,-0.057828125,4.815464761,0.00033211,0.002225413,-0.334848482
9076,1.611851563,-0.378723958,4.815321321,0.000332196,0.002225637,-0.335114221
18869,2.206402344,1.194072917,4.814936647,0.000332425,0.002226287,-0.335826884
8050,1.808957031,-1.011486979,4.814914441,0.000332439,0.002226287,-0.335868025
